user_id,comic_id,favorite,wishlist,read,view,purchase,score,title
50,35,0,0,0,1,0,0.36,Naruto Vol.1
50,36,0,0,1,0,0,1.43,300
50,37,0,0,0,1,0,0.36,X-Men: Dark Phoenix Saga
50,38,1,0,1,1,1,4.29,Wonder Woman (2017) #4
50,39,1,1,0,1,0,2.14,Nichijou Vol.1
50,40,0,0,0,1,1,1.79,Sin City: The Hard Goodbye
50,41,0,0,1,0,0,1.43,Doctor Strange (2016) #3
50,42,1,1,1,1,1,5.0,The Flash: Rebirth
50,43,1,0,0,1,1,2.86,One Piece Vol.2
50,44,1,1,1,1,1,5.0,Hellboy: Seed of Destruction
50,45,1,1,1,1,1,5.0,Black Panther (2018) #2
50,46,1,0,0,0,1,2.5,Wonder Woman (2017) #4
50,47,1,0,1,1,0,2.86,Naruto Vol.1
50,48,0,0,1,0,0,1.43,Locke & Key Vol.1
50,49,1,1,0,1,0,2.14,Spider-Man: Blue
50,50,0,0,0,1,0,0.36,Green Lantern: Blackest Night
50,51,0,0,0,0,0,0.0,One Piece Vol.2
50,52,1,1,0,1,0,2.14,Watchmen
50,53,0,1,1,0,0,2.14,X-Men: Dark Phoenix Saga
50,54,0,1,0,1,0,1.07,Batman: Hush
50,55,0,0,0,0,0,0.0,K-On! Vol.2
50,56,0,1,1,0,1,3.57,Invincible Vol.2
50,57,1,0,1,0,0,2.5,Iron Man (2020) #5
50,58,1,0,0,1,1,2.86,Batman: Hush
50,59,0,1,0,0,1,2.14,Tokyo Ghoul Vol.2
50,60,0,0,0,0,1,1.43,Saga Vol.1
50,61,1,0,0,0,0,1.07,Thor: God of Thunder
50,62,1,1,0,0,0,1.79,Nightwing (2016) #8
50,63,0,0,0,0,0,0.0,Dragon Ball Vol.10
50,64,0,1,1,0,0,2.14,Invincible Vol.2
50,65,1,0,1,1,0,2.86,Avengers: Endgame Prelude
50,66,1,1,0,0,1,3.21,Nightwing (2016) #8
50,67,1,1,1,0,0,3.21,My Hero Academia Vol.1
50,68,1,0,0,1,0,1.43,Sandman Vol.1
50,69,0,1,0,0,0,0.71,Avengers: Endgame Prelude
50,70,1,0,1,1,1,4.29,Nightwing (2016) #8
50,71,0,1,1,1,1,3.93,One Piece Vol.2
50,72,1,0,0,1,0,1.43,Invincible Vol.2
50,73,1,0,0,1,1,2.86,Doctor Strange (2016) #3
50,74,1,0,0,1,1,2.86,Justice League: Origin
50,75,1,1,0,0,0,1.79,Bleach Vol.5
50,76,0,1,0,0,1,2.14,Sandman Vol.1
50,77,1,0,1,1,1,4.29,Wolverine: Origins
50,78,1,0,0,0,1,2.5,Nightwing (2016) #8
50,79,1,1,1,1,1,5.0,One Punch Man Vol.1
50,80,1,1,0,0,1,3.21,Invincible Vol.2
50,81,1,0,0,0,1,2.5,Black Panther (2018) #2
50,82,0,1,0,0,1,2.14,The Flash: Rebirth
50,83,1,1,0,1,1,3.57,Dragon Ball Vol.10
50,84,1,0,1,1,0,2.86,Sandman Vol.1
50,85,0,0,0,1,0,0.36,Spider-Man: Blue
50,86,1,0,1,1,0,2.86,Nightwing (2016) #8
50,87,1,0,1,1,1,4.29,Nichijou Vol.1
50,88,0,1,1,0,0,2.14,Locke & Key Vol.1
50,89,0,0,0,1,0,0.36,Venom (2018) #1
50,90,0,1,1,1,0,2.5,Green Lantern: Blackest Night
50,91,1,0,1,1,0,2.86,My Hero Academia Vol.1
50,92,0,0,0,1,1,1.79,The Walking Dead Vol.1
50,93,1,0,1,0,0,2.5,X-Men: Dark Phoenix Saga
50,94,0,1,1,1,1,3.93,Green Lantern: Blackest Night
50,95,0,1,1,1,1,3.93,Naruto Vol.1
50,96,1,0,1,0,0,2.5,300
50,97,0,0,0,1,1,1.79,Iron Man (2020) #5
50,98,0,0,1,1,1,3.21,Batman: Hush
50,99,1,0,0,1,1,2.86,Attack on Titan Vol.3
50,100,1,1,0,1,0,2.14,Locke & Key Vol.1
50,101,1,1,0,0,0,1.79,Wolverine: Origins
50,102,1,0,1,1,1,4.29,Justice League: Origin
50,103,1,1,0,0,1,3.21,Bleach Vol.5
50,104,0,1,0,0,0,0.71,Saga Vol.1
50,105,0,0,0,0,1,1.43,Wolverine: Origins
50,106,0,1,0,0,0,0.71,Wonder Woman (2017) #4
50,107,1,1,1,0,1,4.64,My Hero Academia Vol.1
50,108,1,0,1,1,1,4.29,Watchmen
50,109,1,0,0,1,1,2.86,Thor: God of Thunder
50,110,1,1,1,0,0,3.21,Wonder Woman (2017) #4
50,111,1,0,0,1,1,2.86,Tokyo Ghoul Vol.2
50,112,1,0,0,0,1,2.5,Sandman Vol.1
50,113,0,0,1,1,1,3.21,Black Panther (2018) #2
50,114,1,0,0,1,1,2.86,Shazam! (2019) #1
50,115,0,1,1,0,0,2.14,Attack on Titan Vol.3
50,116,1,0,1,1,1,4.29,Invincible Vol.2
50,117,0,0,1,1,1,3.21,X-Men: Dark Phoenix Saga
50,118,1,0,1,0,1,3.93,Wonder Woman (2017) #4
50,119,1,0,0,1,0,1.43,Chainsaw Man Vol.1
50,120,1,1,1,0,1,4.64,The Walking Dead Vol.1
50,121,1,0,1,0,1,3.93,Iron Man (2020) #5
50,122,0,1,1,0,0,2.14,Green Lantern: Blackest Night
50,123,0,0,0,0,1,1.43,Tokyo Ghoul Vol.2
50,124,1,0,1,1,1,4.29,Saga Vol.1
50,125,1,1,0,1,1,3.57,Wolverine: Origins
50,126,1,0,0,1,1,2.86,Green Lantern: Blackest Night
50,127,1,1,0,0,1,3.21,Attack on Titan Vol.3
50,128,1,1,1,0,0,3.21,Sandman Vol.1
50,129,1,1,1,1,1,5.0,Venom (2018) #1
50,130,0,0,1,0,1,2.86,Aquaman (2018) #6
50,131,0,0,0,0,1,1.43,Nichijou Vol.1
50,132,0,0,1,0,1,2.86,Hellboy: Seed of Destruction
50,133,1,1,0,1,1,3.57,Avengers: Endgame Prelude
50,134,1,1,0,1,1,3.57,Batman: Hush
50,135,0,0,1,1,1,3.21,Nichijou Vol.1
50,136,1,0,0,0,0,1.07,Invincible Vol.2
50,137,1,1,0,1,1,3.57,Iron Man (2020) #5
50,138,1,0,0,1,1,2.86,Batman: Hush
50,139,0,1,0,1,0,1.07,Bleach Vol.5
50,140,0,0,0,1,0,0.36,Saga Vol.1
50,141,1,1,0,1,1,3.57,Captain America (2019) #10
50,142,1,1,0,0,0,1.79,Nightwing (2016) #8
50,143,0,1,0,1,1,2.5,Tokyo Ghoul Vol.2
50,144,0,1,1,0,1,3.57,Sin City: The Hard Goodbye
50,145,1,0,0,0,1,2.5,X-Men: Dark Phoenix Saga
50,146,0,1,1,1,0,2.5,Green Lantern: Blackest Night
50,147,1,1,1,1,1,5.0,Attack on Titan Vol.3
50,148,0,1,0,1,0,1.07,Sandman Vol.1
50,149,1,1,0,0,0,1.79,Venom (2018) #1
50,150,1,1,0,1,0,2.14,Aquaman (2018) #6
50,151,1,0,0,0,0,1.07,Bleach Vol.5
50,152,0,0,1,0,0,1.43,Watchmen
50,153,0,0,0,1,1,1.79,Wolverine: Origins
50,154,1,1,1,0,0,3.21,Justice League: Origin
50,155,0,1,0,0,0,0.71,One Piece Vol.2
50,156,1,1,1,1,1,5.0,The Walking Dead Vol.1
50,157,1,1,1,1,1,5.0,Thor: God of Thunder
50,158,1,0,1,0,0,2.5,Green Lantern: Blackest Night
50,159,0,0,0,1,0,0.36,Attack on Titan Vol.3
50,160,0,0,0,1,0,0.36,Hellboy: Seed of Destruction
50,161,0,0,1,1,1,3.21,Venom (2018) #1
50,162,0,1,1,1,1,3.93,Superman: Red Son
50,163,0,1,0,0,1,2.14,Nichijou Vol.1
50,164,0,1,1,1,1,3.93,Saga Vol.1
50,165,0,0,1,1,0,1.79,Thor: God of Thunder
50,166,0,0,0,0,0,0.0,Justice League: Origin
50,167,0,1,1,0,1,3.57,Attack on Titan Vol.3
50,168,1,0,1,1,0,2.86,Locke & Key Vol.1
50,169,1,0,0,1,1,2.86,Black Panther (2018) #2
50,170,0,1,1,0,1,3.57,Batman: Hush
50,171,1,1,0,0,0,1.79,My Hero Academia Vol.1
50,172,0,0,0,1,1,1.79,Sandman Vol.1
50,173,1,0,0,1,1,2.86,Doctor Strange (2016) #3
50,174,1,0,1,1,1,4.29,Aquaman (2018) #6
50,175,1,1,1,0,0,3.21,One Piece Vol.2
50,176,1,0,0,0,1,2.5,Saga Vol.1
50,177,0,1,1,0,1,3.57,Doctor Strange (2016) #3
50,178,0,0,0,0,1,1.43,Wonder Woman (2017) #4
50,179,0,1,0,1,1,2.5,Nichijou Vol.1
50,180,1,1,0,0,0,1.79,Invincible Vol.2
50,181,1,0,1,1,1,4.29,Spider-Man: Blue
50,182,1,1,0,0,1,3.21,Aquaman (2018) #6
50,183,0,1,1,1,1,3.93,K-On! Vol.2
50,184,0,1,1,0,1,3.57,Sandman Vol.1
50,185,0,0,0,1,0,0.36,Captain America (2019) #10
50,186,1,0,0,0,0,1.07,Nightwing (2016) #8
50,187,1,1,1,0,0,3.21,Attack on Titan Vol.3
50,188,1,1,1,1,1,5.0,Locke & Key Vol.1
50,189,0,0,1,1,1,3.21,Iron Man (2020) #5
50,190,1,0,1,1,0,2.86,Justice League: Origin
50,191,0,1,0,1,1,2.5,Nichijou Vol.1
50,192,0,0,1,0,1,2.86,Sin City: The Hard Goodbye
50,193,0,0,1,1,0,1.79,Wolverine: Origins
50,194,0,0,1,0,0,1.43,Justice League: Origin
50,195,1,0,1,0,1,3.93,Attack on Titan Vol.3
50,196,0,0,1,0,0,1.43,Saga Vol.1
50,197,1,0,0,0,0,1.07,Thor: God of Thunder
50,198,1,0,0,0,1,2.5,Shazam! (2019) #1
50,199,0,0,0,0,0,0.0,K-On! Vol.2
50,200,0,0,1,1,0,1.79,Saga Vol.1
50,201,1,1,0,1,1,3.57,Black Panther (2018) #2
50,202,1,0,1,1,1,4.29,Batman: Hush
50,203,0,0,1,1,1,3.21,Nichijou Vol.1
50,204,0,0,1,1,0,1.79,300
50,205,0,0,1,1,0,1.79,Iron Man (2020) #5
50,206,0,1,0,1,0,1.07,Shazam! (2019) #1
50,207,1,1,0,0,1,3.21,One Piece Vol.2
50,208,0,0,1,0,1,2.86,Sandman Vol.1
50,209,1,1,0,0,1,3.21,Captain America (2019) #10
50,210,0,1,0,0,1,2.14,Wonder Woman (2017) #4
50,211,0,1,0,0,1,2.14,K-On! Vol.2
50,212,0,1,1,1,1,3.93,The Walking Dead Vol.1
50,213,0,1,0,1,0,1.07,Black Panther (2018) #2
50,214,1,0,1,1,1,4.29,Aquaman (2018) #6
50,215,1,0,1,1,1,4.29,K-On! Vol.2
50,216,1,1,0,0,0,1.79,The Walking Dead Vol.1
50,217,1,1,0,1,1,3.57,Black Panther (2018) #2
50,218,0,0,1,0,0,1.43,Aquaman (2018) #6
50,219,0,0,1,0,0,1.43,Bleach Vol.5
50,220,1,1,0,0,1,3.21,Locke & Key Vol.1
50,221,1,1,0,1,1,3.57,Thor: God of Thunder
50,222,0,0,0,1,0,0.36,Shazam! (2019) #1
50,223,0,1,0,1,0,1.07,Naruto Vol.1
50,224,0,1,1,1,1,3.93,Locke & Key Vol.1
50,225,1,0,0,0,1,2.5,Captain America (2019) #10
50,226,0,1,0,0,0,0.71,Green Lantern: Blackest Night
50,227,1,1,0,0,1,3.21,Dragon Ball Vol.10
50,228,1,0,1,1,0,2.86,Invincible Vol.2
50,229,1,0,1,0,1,3.93,Doctor Strange (2016) #3
50,230,1,1,1,1,0,3.57,Batman: Hush
50,231,1,1,0,1,1,3.57,Tokyo Ghoul Vol.2
50,232,0,1,0,0,0,0.71,The Walking Dead Vol.1
50,233,0,0,0,0,1,1.43,Avengers: Endgame Prelude
50,234,0,1,0,0,1,2.14,The Joker: Killing Joke
50,235,1,0,0,1,0,1.43,Bleach Vol.5
50,236,1,1,0,0,1,3.21,The Walking Dead Vol.1
50,237,0,0,1,0,1,2.86,Iron Man (2020) #5
50,238,0,1,1,1,1,3.93,Superman: Red Son
50,239,0,1,1,1,0,2.5,Bleach Vol.5
50,240,1,0,0,1,0,1.43,Kick-Ass Vol.1
50,241,1,1,1,1,0,3.57,Venom (2018) #1
50,242,0,0,1,1,0,1.79,Shazam! (2019) #1
50,243,1,0,1,1,1,4.29,One Punch Man Vol.1
50,244,1,1,1,0,0,3.21,Watchmen
50,245,1,0,1,1,1,4.29,Iron Man (2020) #5
50,246,0,0,1,0,1,2.86,Nightwing (2016) #8
50,247,0,1,1,1,1,3.93,Naruto Vol.1
50,248,1,0,0,1,1,2.86,Kick-Ass Vol.1
50,249,0,1,0,0,1,2.14,X-Men: Dark Phoenix Saga
50,250,0,1,1,0,0,2.14,Batman: Hush
50,251,0,0,1,1,0,1.79,Tokyo Ghoul Vol.2
50,252,0,1,1,1,0,2.5,Saga Vol.1
50,253,1,0,1,0,1,3.93,Venom (2018) #1
50,254,1,1,1,0,0,3.21,Batman: Hush
50,255,1,1,1,1,0,3.57,K-On! Vol.2
50,256,0,0,0,1,0,0.36,300
50,257,0,0,1,1,0,1.79,Captain America (2019) #10
50,258,0,0,1,0,1,2.86,Green Lantern: Blackest Night
50,259,1,1,0,0,0,1.79,Nichijou Vol.1
50,260,1,1,1,1,0,3.57,Watchmen
50,261,0,1,1,1,1,3.93,Spider-Man: Blue
50,262,1,0,0,0,1,2.5,Nightwing (2016) #8
50,263,0,1,0,1,1,2.5,Dragon Ball Vol.10
50,264,0,0,0,1,0,0.36,Sin City: The Hard Goodbye
50,265,0,0,0,1,1,1.79,Venom (2018) #1
50,266,1,1,0,1,1,3.57,Wonder Woman (2017) #4
50,267,1,1,0,1,1,3.57,One Punch Man Vol.1
50,268,1,1,1,0,1,4.64,300
50,269,1,1,0,0,1,3.21,Thor: God of Thunder
50,270,1,1,1,0,1,4.64,Nightwing (2016) #8
50,271,0,0,1,0,0,1.43,Nichijou Vol.1
50,272,0,1,1,1,0,2.5,The Walking Dead Vol.1
50,273,1,1,1,1,1,5.0,Doctor Strange (2016) #3
50,274,0,1,1,0,0,2.14,Green Lantern: Blackest Night
50,275,0,0,0,0,0,0.0,Chainsaw Man Vol.1
50,276,0,0,0,0,1,1.43,Kick-Ass Vol.1
50,277,0,1,1,0,1,3.57,Spider-Man: Blue
50,278,1,1,1,0,0,3.21,Aquaman (2018) #6
50,279,1,1,1,0,0,3.21,Tokyo Ghoul Vol.2
50,280,0,0,0,1,0,0.36,Sin City: The Hard Goodbye
50,281,0,1,1,1,1,3.93,Wolverine: Origins
50,282,0,1,1,1,0,2.5,Aquaman (2018) #6
50,283,0,0,1,0,1,2.86,Bleach Vol.5
50,284,0,0,1,0,0,1.43,Sin City: The Hard Goodbye
50,285,0,0,0,0,1,1.43,Doctor Strange (2016) #3
50,286,1,0,0,1,1,2.86,Shazam! (2019) #1
50,287,1,0,1,0,0,2.5,Nichijou Vol.1
50,288,0,0,1,0,0,1.43,Hellboy: Seed of Destruction
50,289,1,0,1,1,1,4.29,Captain America (2019) #10
50,290,1,0,1,0,0,2.5,The Flash: Rebirth
50,291,0,1,0,1,0,1.07,Bleach Vol.5
50,292,0,0,0,1,0,0.36,Locke & Key Vol.1
50,293,0,1,1,1,0,2.5,Venom (2018) #1
50,294,1,0,0,0,0,1.07,Aquaman (2018) #6
50,295,1,1,0,1,0,2.14,Demon Slayer Vol.3
50,296,1,0,0,1,0,1.43,Invincible Vol.2
50,297,0,0,0,0,0,0.0,Avengers: Endgame Prelude
50,298,0,0,0,1,1,1.79,Batman: Hush
50,299,1,1,1,1,0,3.57,One Punch Man Vol.1
50,300,1,1,0,0,0,1.79,Kick-Ass Vol.1
50,301,1,0,1,1,1,4.29,X-Men: Dark Phoenix Saga
50,302,1,1,1,0,1,4.64,The Flash: Rebirth
50,303,0,0,1,0,0,1.43,My Hero Academia Vol.1
50,304,0,1,0,1,0,1.07,Sandman Vol.1
50,305,0,0,1,1,1,3.21,Black Panther (2018) #2
50,306,1,0,0,0,1,2.5,Shazam! (2019) #1
50,307,0,1,1,0,1,3.57,Bleach Vol.5
50,308,1,0,0,0,0,1.07,Sin City: The Hard Goodbye
50,309,1,0,0,0,1,2.5,X-Men: Dark Phoenix Saga
50,310,0,1,0,1,1,2.5,Superman: Red Son
50,311,1,0,1,1,0,2.86,Dragon Ball Vol.10
50,312,1,1,0,0,0,1.79,300
50,313,1,0,0,1,1,2.86,Avengers: Endgame Prelude
50,314,1,0,0,1,0,1.43,Nightwing (2016) #8
50,315,1,1,1,1,1,5.0,Tokyo Ghoul Vol.2
50,316,0,0,0,1,1,1.79,Kick-Ass Vol.1
50,317,1,1,0,0,1,3.21,Thor: God of Thunder
50,318,0,0,1,0,0,1.43,Green Lantern: Blackest Night
50,319,1,0,1,1,1,4.29,Tokyo Ghoul Vol.2
50,320,1,0,0,0,0,1.07,Sin City: The Hard Goodbye
50,321,0,0,0,0,0,0.0,Wolverine: Origins
50,322,0,1,0,1,1,2.5,Aquaman (2018) #6
50,323,0,0,1,1,1,3.21,Nichijou Vol.1
50,324,0,1,1,1,1,3.93,Kick-Ass Vol.1
50,325,1,1,1,1,1,5.0,Spider-Man: Blue
50,326,0,1,0,1,1,2.5,Superman: Red Son
50,327,0,0,1,1,0,1.79,Bleach Vol.5
50,328,1,1,0,1,1,3.57,Locke & Key Vol.1
50,329,0,0,0,1,0,0.36,Black Panther (2018) #2
50,330,0,1,0,1,1,2.5,Batman: Hush
50,331,0,1,0,0,1,2.14,Bleach Vol.5
50,332,0,0,1,0,1,2.86,Watchmen
50,333,1,1,1,1,0,3.57,Captain America (2019) #10
50,334,1,0,0,1,1,2.86,The Flash: Rebirth
50,335,0,1,0,1,0,1.07,Tokyo Ghoul Vol.2
50,336,0,1,0,0,0,0.71,Sandman Vol.1
50,337,0,0,1,0,0,1.43,Captain America (2019) #10
50,338,1,0,0,0,1,2.5,The Flash: Rebirth
50,339,1,1,0,1,0,2.14,Demon Slayer Vol.3
50,340,0,0,1,0,1,2.86,Sin City: The Hard Goodbye
50,341,0,1,0,1,1,2.5,Venom (2018) #1
50,342,1,0,0,1,0,1.43,Wonder Woman (2017) #4
50,343,1,0,0,1,1,2.86,Nichijou Vol.1
50,344,0,0,1,0,1,2.86,Sin City: The Hard Goodbye
50,345,1,0,0,0,0,1.07,Iron Man (2020) #5
50,346,0,0,0,0,1,1.43,Superman: Red Son
50,347,0,1,0,1,1,2.5,Bleach Vol.5
50,348,0,1,1,0,1,3.57,Sin City: The Hard Goodbye
50,349,1,1,0,0,1,3.21,Wolverine: Origins
50,350,0,1,1,0,0,2.14,The Flash: Rebirth
50,351,1,0,1,1,0,2.86,One Punch Man Vol.1
50,352,1,1,0,0,1,3.21,300
50,353,0,0,1,0,1,2.86,Thor: God of Thunder
50,354,0,0,1,0,0,1.43,Green Lantern: Blackest Night
50,355,1,1,1,0,0,3.21,Chainsaw Man Vol.1
50,356,0,1,1,1,0,2.5,300
50,357,0,1,1,0,0,2.14,Avengers: Endgame Prelude
50,358,0,1,1,1,1,3.93,Wonder Woman (2017) #4
50,359,0,1,1,1,1,3.93,K-On! Vol.2
50,360,0,1,0,1,1,2.5,Locke & Key Vol.1
50,361,1,1,0,1,0,2.14,Thor: God of Thunder
50,362,0,0,0,0,0,0.0,Nightwing (2016) #8
50,363,0,0,1,0,1,2.86,One Punch Man Vol.1
50,364,0,0,0,0,1,1.43,Sandman Vol.1
50,365,0,1,0,0,0,0.71,Iron Man (2020) #5
50,366,1,1,1,0,1,4.64,The Flash: Rebirth
50,367,1,1,1,1,1,5.0,Tokyo Ghoul Vol.2
50,368,0,0,0,1,1,1.79,Invincible Vol.2
50,369,0,1,1,0,0,2.14,Spider-Man: Blue
50,370,1,1,0,1,1,3.57,Superman: Red Son
50,371,1,1,0,1,0,2.14,Nichijou Vol.1
50,372,0,1,0,0,0,0.71,Hellboy: Seed of Destruction
50,373,1,0,0,1,0,1.43,Iron Man (2020) #5
50,374,0,1,0,0,0,0.71,Wonder Woman (2017) #4
50,375,0,1,0,0,1,2.14,My Hero Academia Vol.1
50,376,0,0,1,1,0,1.79,Sandman Vol.1
50,377,0,1,1,1,1,3.93,Spider-Man: Blue
50,378,1,1,1,1,0,3.57,Wonder Woman (2017) #4
50,379,0,0,1,0,0,1.43,One Punch Man Vol.1
50,380,1,0,1,0,1,3.93,Sandman Vol.1
50,381,0,1,0,0,1,2.14,Thor: God of Thunder
50,382,0,1,0,1,0,1.07,The Flash: Rebirth
50,383,0,1,0,0,0,0.71,Attack on Titan Vol.3
50,384,0,0,0,1,1,1.79,Watchmen
50,385,0,1,1,1,0,2.5,Iron Man (2020) #5
50,386,0,1,1,0,1,3.57,Shazam! (2019) #1
50,387,1,1,1,1,1,5.0,Dragon Ball Vol.10
50,388,1,1,1,1,0,3.57,300
50,389,1,0,1,1,1,4.29,Thor: God of Thunder
50,390,1,0,0,0,1,2.5,Justice League: Origin
50,391,1,1,0,0,0,1.79,One Punch Man Vol.1
50,392,0,1,0,0,0,0.71,Saga Vol.1
50,393,1,1,0,0,0,1.79,Doctor Strange (2016) #3
50,394,0,0,0,1,0,0.36,Wonder Woman (2017) #4
50,395,0,0,0,1,0,0.36,K-On! Vol.2
50,396,1,0,0,0,1,2.5,Sin City: The Hard Goodbye
50,397,1,0,0,0,1,2.5,Venom (2018) #1
50,398,0,1,1,0,1,3.57,Batman: Hush
50,399,1,0,1,0,1,3.93,One Punch Man Vol.1
50,400,0,1,1,1,0,2.5,Sin City: The Hard Goodbye
50,401,1,1,0,1,1,3.57,Avengers: Endgame Prelude
50,402,1,0,1,1,1,4.29,Green Lantern: Blackest Night
50,403,1,0,0,1,0,1.43,Bleach Vol.5
50,404,0,1,0,1,0,1.07,Sin City: The Hard Goodbye
50,405,0,0,0,0,0,0.0,Venom (2018) #1
50,406,1,1,0,1,1,3.57,Nightwing (2016) #8
50,407,1,0,1,1,1,4.29,Nichijou Vol.1
50,408,1,1,0,1,0,2.14,Locke & Key Vol.1
50,409,0,1,0,1,0,1.07,Wolverine: Origins
50,410,1,1,0,0,0,1.79,Superman: Red Son
50,411,0,1,1,0,1,3.57,One Punch Man Vol.1
50,412,1,1,1,0,0,3.21,Locke & Key Vol.1
50,413,0,1,1,0,1,3.57,X-Men: Dark Phoenix Saga
50,414,0,1,0,0,1,2.14,Superman: Red Son
50,415,1,1,0,1,1,3.57,Nichijou Vol.1
50,416,1,0,1,1,0,2.86,The Walking Dead Vol.1
50,417,1,0,1,1,0,2.86,Spider-Man: Blue
50,418,0,1,1,0,1,3.57,The Joker: Killing Joke
50,419,0,1,1,1,1,3.93,Dragon Ball Vol.10
50,420,1,0,1,1,0,2.86,Sin City: The Hard Goodbye
50,421,0,1,1,1,1,3.93,Iron Man (2020) #5
50,422,1,1,1,1,1,5.0,Batman: Hush
50,423,1,0,0,0,0,1.07,My Hero Academia Vol.1
50,424,0,0,0,1,0,0.36,Kick-Ass Vol.1
50,425,1,0,0,1,1,2.86,Avengers: Endgame Prelude
50,426,1,1,0,1,0,2.14,The Flash: Rebirth
50,427,1,1,0,1,0,2.14,My Hero Academia Vol.1
50,428,1,0,1,0,1,3.93,Hellboy: Seed of Destruction
50,429,1,0,0,1,1,2.86,Thor: God of Thunder
50,430,1,1,1,0,1,4.64,Aquaman (2018) #6
50,431,0,1,1,1,1,3.93,Naruto Vol.1
50,432,1,1,1,1,1,5.0,The Walking Dead Vol.1
50,433,0,1,0,0,1,2.14,Iron Man (2020) #5
50,434,1,1,0,0,0,1.79,Wonder Woman (2017) #4
50,435,1,1,0,1,0,2.14,One Piece Vol.2
50,436,1,0,1,0,1,3.93,Saga Vol.1
50,437,0,1,1,1,1,3.93,X-Men: Dark Phoenix Saga
50,438,0,1,0,1,1,2.5,Aquaman (2018) #6
50,439,0,0,0,0,1,1.43,Tokyo Ghoul Vol.2
50,440,1,1,0,0,0,1.79,Kick-Ass Vol.1
50,441,0,0,1,0,1,2.86,Captain America (2019) #10
50,442,0,0,1,1,1,3.21,Aquaman (2018) #6
50,443,0,1,0,1,1,2.5,My Hero Academia Vol.1
50,444,0,0,0,1,1,1.79,The Walking Dead Vol.1
50,445,0,0,0,0,0,0.0,Thor: God of Thunder
50,446,1,0,0,0,1,2.5,Green Lantern: Blackest Night
50,447,1,1,1,1,0,3.57,Naruto Vol.1
50,448,0,1,1,0,0,2.14,Sin City: The Hard Goodbye
50,449,1,1,0,1,0,2.14,X-Men: Dark Phoenix Saga
50,450,0,0,1,0,0,1.43,Green Lantern: Blackest Night
50,451,1,0,0,1,1,2.86,Bleach Vol.5
50,452,1,1,1,0,1,4.64,Locke & Key Vol.1
50,453,0,1,1,0,0,2.14,Iron Man (2020) #5
50,454,0,1,1,0,1,3.57,The Joker: Killing Joke
50,455,0,0,1,1,0,1.79,K-On! Vol.2
50,456,0,0,0,1,1,1.79,Sin City: The Hard Goodbye
50,457,1,1,1,0,1,4.64,Spider-Man: Blue
50,458,1,1,0,1,1,3.57,The Joker: Killing Joke
50,459,0,0,0,0,0,0.0,Attack on Titan Vol.3
50,460,0,0,1,1,0,1.79,Sandman Vol.1
50,461,1,1,0,1,1,3.57,X-Men: Dark Phoenix Saga
50,462,1,0,1,1,0,2.86,The Flash: Rebirth
50,463,0,0,1,1,0,1.79,K-On! Vol.2
50,464,1,1,0,0,0,1.79,Saga Vol.1
50,465,0,0,0,0,1,1.43,Doctor Strange (2016) #3
50,466,0,0,1,1,0,1.79,The Joker: Killing Joke
50,467,0,0,0,1,1,1.79,K-On! Vol.2
50,468,1,0,1,0,1,3.93,Hellboy: Seed of Destruction
50,469,0,0,1,1,1,3.21,Venom (2018) #1
50,470,0,1,0,1,1,2.5,Aquaman (2018) #6
50,471,0,0,1,0,0,1.43,Nichijou Vol.1
50,472,1,0,0,0,0,1.07,Hellboy: Seed of Destruction
50,473,1,1,1,1,1,5.0,Venom (2018) #1
50,474,0,0,0,0,0,0.0,Green Lantern: Blackest Night
50,475,0,1,1,0,1,3.57,Tokyo Ghoul Vol.2
50,476,1,1,1,1,1,5.0,Kick-Ass Vol.1
50,477,0,1,0,0,0,0.71,Venom (2018) #1
50,478,0,1,1,1,1,3.93,The Joker: Killing Joke
50,479,1,1,0,0,0,1.79,Attack on Titan Vol.3
50,480,1,1,0,0,1,3.21,Sin City: The Hard Goodbye
50,481,0,0,0,0,1,1.43,Thor: God of Thunder
50,482,1,0,1,1,0,2.86,Superman: Red Son
50,483,1,0,0,0,0,1.07,Tokyo Ghoul Vol.2
50,484,1,1,0,0,1,3.21,Locke & Key Vol.1
50,485,0,0,0,1,1,1.79,Wolverine: Origins
50,486,0,0,0,0,1,1.43,Green Lantern: Blackest Night
50,487,0,0,1,0,1,2.86,Chainsaw Man Vol.1
50,488,1,1,1,0,0,3.21,Invincible Vol.2
50,489,1,0,0,1,0,1.43,X-Men: Dark Phoenix Saga
50,490,0,1,0,0,1,2.14,Wonder Woman (2017) #4
50,491,0,0,0,0,0,0.0,Naruto Vol.1
50,492,1,1,0,1,1,3.57,300
50,493,0,1,1,1,1,3.93,Thor: God of Thunder
50,494,0,1,0,1,0,1.07,Superman: Red Son
50,495,1,0,0,0,0,1.07,K-On! Vol.2
50,496,1,1,1,1,1,5.0,Locke & Key Vol.1
50,497,1,0,1,0,1,3.93,Wolverine: Origins
50,498,1,0,1,0,0,2.5,Green Lantern: Blackest Night
50,499,0,1,1,1,1,3.93,Attack on Titan Vol.3
50,500,1,1,0,0,1,3.21,Saga Vol.1
50,501,1,0,0,1,1,2.86,Iron Man (2020) #5
50,502,1,1,1,1,1,5.0,The Flash: Rebirth
50,503,0,0,1,1,0,1.79,Tokyo Ghoul Vol.2
50,504,1,0,0,0,1,2.5,300
50,505,1,0,0,0,0,1.07,Avengers: Endgame Prelude
